month,begin_balance,sched_principal,prepayment,total_principal,interest,total_cash,end_balance,CPR,SMM
50,2586463.2128414256,-59509.86735350041,13608.273504100589,-45901.593849399826,11035.576374790084,-34866.01747460974,2632364.806690825,0.06,0.005143012831822946
51,2632364.806690825,-59705.71415392451,13845.353232876829,-45860.360921047686,11231.423175214188,-34628.9377458335,2678225.167611873,0.06,0.005143012831822946
52,2678225.167611873,-59901.38502718765,14082.219995377816,-45819.16503180983,11427.094048477324,-34392.07098333251,2724044.3326436826,0.06,0.005143012831822946
53,2724044.3326436826,-60096.88013132337,14318.873982908955,-45778.00614841442,11622.589152613047,-34155.416995801366,2769822.338792097,0.06,0.005143012831822946
54,2769822.338792097,-60292.19962422327,14555.315386603808,-45736.884237619466,11817.908645512947,-33918.97559210652,2815559.2230297164,0.06,0.005143012831822946
55,2815559.2230297164,-60487.34366363712,14791.544397424246,-45695.799266212874,12013.05268492679,-33682.74658128608,2861255.0222959295,0.06,0.005143012831822946
56,2861255.0222959295,-60682.31240717296,15027.561206160593,-45654.75120101237,12208.021428462633,-33446.729772549734,2906909.7734969417,0.06,0.005143012831822946
57,2906909.7734969417,-60877.10601229728,15263.366003431796,-45613.74000886548,12402.815033586952,-33210.92497527853,2952523.513505807,0.06,0.005143012831822946
58,2952523.513505807,-61071.7246363351,15498.958979685563,-45572.765656649535,12597.433657624777,-32975.331999024755,2998096.2791624567,0.06,0.005143012831822946
59,2998096.2791624567,-61266.16843647014,15734.340325198536,-45531.82811127161,12791.877457759816,-32739.95065351179,3043628.1072737286,0.06,0.005143012831822946
60,3043628.1072737286,-61460.4375697449,15969.510230076425,-45490.92733966847,12986.146591034576,-32504.780748633897,3089119.034613397,0.06,0.005143012831822946
61,3089119.034613397,-61654.53219306082,16204.468884254165,-45450.06330880665,13180.241214350495,-32269.822094456158,3134569.0979222036,0.06,0.005143012831822946
62,3134569.0979222036,-61848.4524631784,16439.216477496087,-45409.23598568232,13374.16148446807,-32035.074501214247,3179978.333907886,0.06,0.005143012831822946
63,3179978.333907886,-62042.198536717304,16673.753199396055,-45368.445337321245,13567.90755800698,-31800.537779314265,3225346.779245207,0.06,0.005143012831822946
64,3225346.779245207,-62235.77057015654,16908.079239377617,-45327.69133077892,13761.479591446217,-31566.211739332706,3270674.470575986,0.06,0.005143012831822946
65,3270674.470575986,-62429.16871983453,17142.194786694166,-45286.97393314037,13954.877741124208,-31332.09619201616,3315961.4445091262,0.06,0.005143012831822946
66,3315961.4445091262,-62622.393141949266,17376.100030429094,-45246.29311152017,14148.10216323894,-31098.190948281233,3361207.7376206466,0.06,0.005143012831822946
67,3361207.7376206466,-62815.443992558416,17609.795159495945,-45205.64883306247,14341.153013848092,-30864.49581921438,3406413.386453709,0.06,0.005143012831822946
68,3406413.386453709,-63008.32142757949,17843.28036263855,-45165.04106494094,14534.03044886916,-30631.010616071777,3451578.42751865,0.06,0.005143012831822946
69,3451578.42751865,-63201.0256027899,18076.555828431203,-45124.4697743587,14726.734624079574,-30397.735150279128,3496702.897293009,0.06,0.005143012831822946
70,3496702.897293009,-63393.55667382717,18309.621745278808,-45083.93492854836,14919.26569511684,-30164.669233431523,3541786.8322215574,0.06,0.005143012831822946
71,3541786.8322215574,-63585.91479618897,18542.478301417013,-45043.43649477196,15111.623817478645,-29931.812677293314,3586830.2687163292,0.06,0.005143012831822946
72,3586830.2687163292,-63778.10012523334,18775.12568491239,-45002.97444032095,15303.809146523006,-29699.16529379794,3631833.24315665,0.06,0.005143012831822946
73,3631833.24315665,-63970.112816178706,19007.564083662568,-44962.54873251614,15495.821837468375,-29466.726895047763,3676795.7918891665,0.06,0.005143012831822946
74,3676795.7918891665,-64161.95302410411,19239.793685396384,-44922.15933870772,15687.662045393778,-29234.497293313943,3721717.951227874,0.06,0.005143012831822946
75,3721717.951227874,-64353.62090394925,19471.814677674043,-44881.80622627521,15879.32992523893,-29002.476301036277,3766599.7574541494,0.06,0.005143012831822946
76,3766599.7574541494,-64545.1166105147,19703.627247887274,-44841.48936262743,16070.825631804371,-28770.663730823057,3811441.2468167767,0.06,0.005143012831822946
77,3811441.2468167767,-64736.44029846191,19935.23158325946,-44801.20871520245,16262.149319751581,-28539.059395450866,3856242.455531979,0.06,0.005143012831822946
78,3856242.455531979,-64927.592122313436,20166.62787084582,-44760.964251467616,16453.301143603112,-28307.663107864504,3901003.4197834465,0.06,0.005143012831822946
79,3901003.4197834465,-65118.57223645304,20397.81629753353,-44720.75593891951,16644.281257742707,-28076.474681176802,3945724.175722366,0.06,0.005143012831822946
80,3945724.175722366,-65309.38079512576,20628.79705004189,-44680.58374508387,16835.08981641543,-27845.493928668442,3990404.75946745,0.06,0.005143012831822946
81,3990404.75946745,-65500.01795243811,20859.570314922476,-44640.44763751564,17025.726973727786,-27614.72066378785,4035045.2071049656,0.06,0.005143012831822946
82,4035045.2071049656,-65690.48386235817,21090.136278559283,-44600.347583798895,17216.192883647855,-27384.15470015104,4079645.5546887643,0.06,0.005143012831822946
83,4079645.5546887643,-65880.77867871572,21320.495127168877,-44560.28355154685,17406.487700005397,-27153.79585154145,4124205.838240311,0.06,0.005143012831822946
84,4124205.838240311,-66070.90255520232,21550.647046800557,-44520.255508401766,17596.611576491996,-26923.64393190977,4168726.093748713,0.06,0.005143012831822946
85,4168726.093748713,-66260.8556453715,21780.59222333649,-44480.26342203501,17786.564666661176,-26693.698755373833,4213206.357170748,0.06,0.005143012831822946
86,4213206.357170748,-66450.63810263886,22010.330842491858,-44440.307260147,17976.347123928525,-26463.960136218473,4257646.664430895,0.06,0.005143012831822946
87,4257646.664430895,-66640.25008028215,22239.863089815037,-44400.38699046711,18165.959101571818,-26234.42788889529,4302047.051421362,0.06,0.005143012831822946
88,4302047.051421362,-66829.69173144147,22469.18915068771,-44360.50258075376,18355.400752731144,-26005.101828022616,4346407.5540021155,0.06,0.005143012831822946
89,4346407.5540021155,-67018.96320911935,22698.30921032504,-44320.65399879431,18544.672230409025,-25775.981768385285,4390728.20800091,0.06,0.005143012831822946
90,4390728.20800091,-67208.06466618087,22927.2234537758,-44280.84121240507,18733.773687470548,-25547.06752493452,4435009.049213314,0.06,0.005143012831822946
91,4435009.049213314,-67396.9962553538,23155.93206592257,-44241.064189431236,18922.705276643475,-25318.35891278776,4479250.113402746,0.06,0.005143012831822946
92,4479250.113402746,-67585.7581292287,23384.435231481813,-44201.3228977469,19111.467150518383,-25089.855747228514,4523451.436300493,0.06,0.005143012831822946
93,4523451.436300493,-67774.35044025909,23612.733135004088,-44161.617305255,19300.05946154877,-24861.55784370623,4567613.053605747,0.06,0.005143012831822946
94,4567613.053605747,-67962.77334076152,23840.82596087416,-44121.94737988735,19488.48236205119,-24633.465017836163,4611735.0009856345,0.06,0.005143012831822946
95,4611735.0009856345,-68151.0269829157,24068.71389331117,-44082.31308960453,19676.736004205373,-24405.57708539916,4655817.314075239,0.06,0.005143012831822946
96,4655817.314075239,-68339.11151876468,24296.397116368786,-44042.7144023959,19864.820540054356,-24177.89386234154,4699860.028477635,0.06,0.005143012831822946
97,4699860.028477635,-68527.02710021491,24523.87581393532,-44003.15128627959,20052.73612150458,-23950.415164775015,4743863.179763915,0.06,0.005143012831822946
98,4743863.179763915,-68714.77387903637,24751.150169733915,-43963.623709302454,20240.48290032604,-23723.140808976415,4787826.803473217,0.06,0.005143012831822946
99,4787826.803473217,-68902.35200686273,24978.220367322672,-43924.13163954005,20428.061028152395,-23496.070611387655,4831750.935112758,0.06,0.005143012831822946
100,4831750.935112758,-69089.76163519142,25205.086590094812,-43884.67504509661,20615.4706564811,-23269.204388615508,4875635.610157854,0.06,0.005143012831822946
101,4875635.610157854,-69277.00291538384,25431.7490212788,-43845.253894105044,20802.71193667351,-23042.541957431535,4919480.864051959,0.06,0.005143012831822946
102,4919480.864051959,-69464.07599866536,25658.20784393852,-43805.868154726835,20989.785019955023,-22816.083134771812,4963286.7322066855,0.06,0.005143012831822946
103,4963286.7322066855,-69650.98103612552,25884.463240973415,-43766.517795152104,21176.69005741519,-22589.827737736912,5007053.2500018375,0.06,0.005143012831822946
104,5007053.2500018375,-69837.71817871818,26110.51539511862,-43727.202783599554,21363.42720000784,-22363.775583591712,5050780.452785437,0.06,0.005143012831822946
105,5050780.452785437,-70024.28757726152,26336.364488945128,-43687.9230883164,21549.9965985512,-22137.9264897652,5094468.375873754,0.06,0.005143012831822946
106,5094468.375873754,-70210.68938243834,26562.01070485994,-43648.678677578406,21736.398403728017,-21912.28027385039,5138117.054551332,0.06,0.005143012831822946
107,5138117.054551332,-70396.92374479602,26787.45422510617,-43609.469519689854,21922.632766085684,-21686.83675360417,5181726.524071022,0.06,0.005143012831822946
108,5181726.524071022,-70582.99081474669,27012.69523176326,-43570.29558298343,22108.69983603636,-21461.59574694707,5225296.819654006,0.06,0.005143012831822946
109,5225296.819654006,-70768.89074256743,27237.733906747082,-43531.156835820344,22294.59976385709,-21236.557071963252,5268827.976489826,0.06,0.005143012831822946
110,5268827.976489826,-70954.62367840025,27462.570431810083,-43492.05324659017,22480.332699689927,-21011.720546900244,5312320.029736416,0.06,0.005143012831822946
111,5312320.029736416,-71140.18977225237,27687.204988541456,-43452.98478371091,22665.898793542045,-20787.085990168867,5355773.014520127,0.06,0.005143012831822946
112,5355773.014520127,-71325.58917399621,27911.63775836727,-43413.95141562894,22851.29819528588,-20562.653220343058,5399186.965935756,0.06,0.005143012831822946
113,5399186.965935756,-71510.82203336956,28135.868922550624,-43374.95311081894,23036.53105465923,-20338.42205615971,5442561.919046575,0.06,0.005143012831822946
114,5442561.919046575,-71695.88849997571,28359.89866219178,-43335.989837783934,23221.59752126539,-20114.392316518544,5485897.9088843595,0.06,0.005143012831822946
115,5485897.9088843595,-71880.7887232836,28583.72715822833,-43297.061565055265,23406.49774457327,-19890.563820481995,5529194.970449415,0.06,0.005143012831822946
116,5529194.970449415,-72065.52285262784,28807.35459143533,-43258.168261192506,23591.231873917506,-19666.936387275,5572453.138710608,0.06,0.005143012831822946
117,5572453.138710608,-72250.09103720891,29030.78114242545,-43219.309894783466,23775.800058498593,-19443.509836284873,5615672.448605391,0.06,0.005143012831822946
118,5615672.448605391,-72434.49342609334,29254.0069916491,-43180.48643444423,23960.202447383002,-19220.28398706123,5658852.935039835,0.06,0.005143012831822946
119,5658852.935039835,-72618.73016821363,29477.032319394624,-43141.69784881901,24144.439189503297,-18997.25865931571,5701994.632888654,0.06,0.005143012831822946
120,5701994.632888654,-72802.80141236859,29699.857305788384,-43102.9441065802,24328.51043365826,-18774.433672921943,5745097.576995234,0.06,0.005143012831822946
121,5745097.576995234,-72986.70730722332,29922.48213079496,-43064.22517642836,24512.416328512998,-18551.80884791536,5788161.802171662,0.06,0.005143012831822946
122,5788161.802171662,-73170.44800130941,30144.906974217258,-43025.54102709216,24696.157022599094,-18329.384004493062,5831187.343198755,0.06,0.005143012831822946
123,5831187.343198755,-73354.02364302502,30367.132015696672,-42986.891627328354,24879.732664314688,-18107.158963013666,5874174.234826083,0.06,0.005143012831822946
124,5874174.234826083,-73537.43438063495,30589.157434713226,-42948.27694592172,25063.143401924623,-17885.1335439971,5917122.511772005,0.06,0.005143012831822946
125,5917122.511772005,-73720.68036227088,30810.983410585723,-42909.69695168516,25246.389383560556,-17663.307568124605,5960032.20872369,0.06,0.005143012831822946
126,5960032.20872369,-73903.7617359314,31032.610122471873,-42871.15161345953,25429.47075722108,-17441.68085623845,6002903.36033715,0.06,0.005143012831822946
127,6002903.36033715,-74086.67864948217,31254.03774936848,-42832.64090011369,25612.38767077184,-17220.25322934185,6045736.001237264,0.06,0.005143012831822946
128,6045736.001237264,-74269.431250656,31475.26647011151,-42794.16478054448,25795.14027194566,-16999.02450859882,6088530.166017808,0.06,0.005143012831822946
129,6088530.166017808,-74452.01968705298,31696.296463376326,-42755.72322367665,25977.72870834265,-16777.994515334,6131285.889241485,0.06,0.005143012831822946
130,6131285.889241485,-74634.44410614067,31917.127907677776,-42717.3161984629,26160.153127430338,-16557.16307103256,6174003.205439948,0.06,0.005143012831822946
