month,begin_balance,sched_principal,prepayment,total_principal,interest,total_cash,end_balance,CPR,SMM
33,7859.351208077199,-245.211358365716,41.681869275527816,-203.52948909018818,33.533231821129384,-169.9962572690588,8062.880697167387,0.06,0.005143012831822946
34,8062.880697167387,-246.07975085250078,42.733090203275616,-203.34666064922516,34.40162430791418,-168.94503634131098,8266.227357816611,0.06,0.005143012831822946
35,8266.227357816611,-246.94736327127083,43.783366830105706,-203.16399644116512,35.26923672668421,-167.89475971448093,8469.391354257776,0.06,0.005143012831822946
36,8469.391354257776,-247.8141963227531,44.832700004273875,-202.98149631847923,36.13606977816651,-166.84542654031273,8672.372850576256,0.06,0.005143012831822946
37,8672.372850576256,-248.6802507070453,45.88109057327391,-202.7991601337714,37.00212416245869,-165.7970359713127,8875.172010710026,0.06,0.005143012831822946
38,8875.172010710026,-249.54552712361607,46.928539383838306,-202.61698773977776,37.86740057902945,-164.74958716074832,9077.788998449803,0.06,0.005143012831822946
39,9077.788998449803,-250.41002627130575,47.975047281938956,-202.4349789893668,38.73189972671916,-163.70307926264763,9280.223977439171,0.06,0.005143012831822946
40,9280.223977439171,-251.27374884832707,49.02061511278784,-202.25313373553922,39.59562230374046,-162.65751143179875,9482.47711117471,0.06,0.005143012831822946
41,9482.47711117471,-252.13669555226537,50.06524372083766,-202.0714518314277,40.45856900767877,-161.61288282374895,9684.548563006138,0.06,0.005143012831822946
42,9684.548563006138,-252.99886708007946,51.10893394978255,-201.88993313029692,41.32074053549285,-160.56919259480406,9886.438496136434,0.06,0.005143012831822946
43,9886.438496136434,-253.86026412810207,52.15168664255882,-201.70857748554326,42.182137583515456,-159.5264399020278,10088.147073621978,0.06,0.005143012831822946
44,10088.147073621978,-254.72088739204037,53.19350264134553,-201.52738475069484,43.04276084745378,-158.48462390324107,10289.674458372672,0.06,0.005143012831822946
45,10289.674458372672,-255.58073756697667,54.23438278756522,-201.34635477941146,43.90261102239007,-157.4437437570214,10491.020813152083,0.06,0.005143012831822946
46,10491.020813152083,-256.43981534736884,55.274327921884584,-201.16548742548426,44.761688802782224,-156.40379862270203,10692.186300577567,0.06,0.005143012831822946
47,10692.186300577567,-257.2981214270509,56.313338884215206,-200.9847825428357,45.61999488246429,-155.3647876603714,10893.171083120402,0.06,0.005143012831822946
48,10893.171083120402,-258.15565649923366,57.35141651371412,-200.80423998551953,46.47752995464705,-154.32671003087248,11093.975323105922,0.06,0.005143012831822946
